UID        PID  PPID   LWP  C NLWP STIME TTY          TIME CMD
oscread+  1258  1243  1258  0    1 15:04 ?        00:00:00 /bin/cat
oscread+  1273     1  1273  0    5 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-trash --spawner :1.9 /org/gtk/gvfs/exec_spaw/0
oscread+  1273     1  1275  0    5 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-trash --spawner :1.9 /org/gtk/gvfs/exec_spaw/0
oscread+  1273     1  1276  0    5 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-trash --spawner :1.9 /org/gtk/gvfs/exec_spaw/0
oscread+  1273     1  1279  0    5 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-trash --spawner :1.9 /org/gtk/gvfs/exec_spaw/0
oscread+  1273     1  1281  0    5 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-trash --spawner :1.9 /org/gtk/gvfs/exec_spaw/0
oscread+  1291     1  1291  0    2 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-metadata
oscread+  1291     1  1292  0    2 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-metadata
oscread+  1295     1  1295  0    3 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-burn --spawner :1.9 /org/gtk/gvfs/exec_spaw/1
oscread+  1295     1  1296  0    3 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-burn --spawner :1.9 /org/gtk/gvfs/exec_spaw/1
oscread+  1295     1  1298  0    3 15:04 ?        00:00:00 /usr/lib/gvfs/gvfsd-burn --spawner :1.9 /org/gtk/gvfs/exec_spaw/1
oscread+  1345     1  1345  0    3 15:04 ?        00:00:00 /usr/lib/dconf/dconf-service
oscread+  1345     1  1346  0    3 15:04 ?        00:00:00 /usr/lib/dconf/dconf-service
oscread+  1345     1  1347  0    3 15:04 ?        00:00:00 /usr/lib/dconf/dconf-service
oscread+  1378     1  1378  0    6 15:05 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.9 /org/gtk/gvfs/exec_spaw/2
oscread+  1378     1  1379  0    6 15:05 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.9 /org/gtk/gvfs/exec_spaw/2
oscread+  1378     1  1381  0    6 15:05 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.9 /org/gtk/gvfs/exec_spaw/2
oscread+  1378     1  1395  0    6 15:05 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.9 /org/gtk/gvfs/exec_spaw/2
oscread+  1378     1  1396  0    6 15:05 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.9 /org/gtk/gvfs/exec_spaw/2
oscread+  1378     1  6195  0    6 15:24 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.9 /org/gtk/gvfs/exec_spaw/2
oscread+  1390     1  1390  0    4 15:05 ?        00:00:00 /usr/lib/gvfs/gvfsd-dnssd --spawner :1.9 /org/gtk/gvfs/exec_spaw/4
oscread+  1390     1  1391  0    4 15:05 ?        00:00:00 /usr/lib/gvfs/gvfsd-dnssd --spawner :1.9 /org/gtk/gvfs/exec_spaw/4
oscread+  1390     1  1393  0    4 15:05 ?        00:00:00 /usr/lib/gvfs/gvfsd-dnssd --spawner :1.9 /org/gtk/gvfs/exec_spaw/4
oscread+  1390     1  1394  0    4 15:05 ?        00:00:00 /usr/lib/gvfs/gvfsd-dnssd --spawner :1.9 /org/gtk/gvfs/exec_spaw/4
oscread+  1422     1  1422  0    4 15:06 ?        00:00:13 /usr/lib/gnome-terminal/gnome-terminal-server
oscread+  1422     1  1423  0    4 15:06 ?        00:00:00 /usr/lib/gnome-terminal/gnome-terminal-server
oscread+  1422     1  1424  0    4 15:06 ?        00:00:00 /usr/lib/gnome-terminal/gnome-terminal-server
oscread+  1422     1  1427  0    4 15:06 ?        00:00:00 /usr/lib/gnome-terminal/gnome-terminal-server
oscread+  1425  1422  1425  0    1 15:06 ?        00:00:00 gnome-pty-helper
oscread+  1426  1422  1426  0    1 15:06 pts/0    00:00:00 bash
root      1490  1426  1490  0    1 15:11 pts/0    00:00:00 su
root      1491  1490  1491  0    1 15:11 pts/0    00:00:00 bash
root      7484     1  7484  1    7 15:44 ?        00:01:32 /opt/sublime_text/sublime_text .
root      7484     1  7486  0    7 15:44 ?        00:00:00 /opt/sublime_text/sublime_text .
root      7484     1  7487  0    7 15:44 ?        00:00:00 /opt/sublime_text/sublime_text .
root      7484     1  7488  0    7 15:44 ?        00:00:00 /opt/sublime_text/sublime_text .
root      7484     1  7489  0    7 15:44 ?        00:00:00 /opt/sublime_text/sublime_text .
root      7484     1  7493  0    7 15:44 ?        00:00:00 /opt/sublime_text/sublime_text .
root      7484     1  7495  0    7 15:44 ?        00:00:00 /opt/sublime_text/sublime_text .
root      7494  7484  7494  0    3 15:44 ?        00:00:01 /opt/sublime_text/plugin_host 7484
root      7494  7484  7496  0    3 15:44 ?        00:00:00 /opt/sublime_text/plugin_host 7484
root      7494  7484  7497  0    3 15:44 ?        00:00:00 /opt/sublime_text/plugin_host 7484
root      8941     2  8941  0    1 16:54 ?        00:00:00 [kworker/0:1]
root      9884     2  9884  0    1 16:59 ?        00:00:00 [kworker/0:0]
root      9959     2  9959  0    1 17:04 ?        00:00:00 [kworker/0:2]
root     12256  1491 12256  0    1 17:07 pts/0    00:00:00 bash
root     12569   242 12569  0    1 17:07 ?        00:00:00 /lib/systemd/systemd-udevd
root     12573 12256 12573  0    1 17:07 pts/0    00:00:00 ps -eLf
